review_idx,sentence_idx,aspect,sentence,true_label,baseline_pred,bert_pred,category,n_words,has_negation_marker
1562,1,"size, dimensions and fit",These are a little more narrow than a Thirsties Duo Wrap or Rumparooz One-Size Cover.,negative,negative,negative,both_correct,15,False
1562,1,"design, appearance and looks",These are a little more narrow than a Thirsties Duo Wrap or Rumparooz One-Size Cover.,negative,negative,negative,both_correct,15,False
1562,2,"design, appearance and looks",It is super thick.,negative,positive,negative,bert_fixes_baseline_error,4,False
1562,2,product quality and performance,It is super thick.,negative,positive,negative,bert_fixes_baseline_error,4,False
1562,3,"size, dimensions and fit","So when buttoned down to the smallest size, it is quite bulky.",negative,negative,negative,both_correct,12,False
1562,4,product quality and performance,It is also not at all breathable and can be quite hot.,negative,positive,negative,bert_fixes_baseline_error,12,True
1562,5,"ease of use, assembly and convenience",There are two interior snaps for a snap-in all-in-two style diaper.,negative,negative,negative,both_correct,11,False
1562,5,safety for babies and children,There are two interior snaps for a snap-in all-in-two style diaper.,negative,negative,negative,both_correct,11,False
1562,6,"price, cost and value for money","We don't use them that way, we use flat diapers, so the snaps are just unnecessary bits for us.",negative,negative,negative,both_correct,19,True
1562,6,"ease of use, assembly and convenience","We don't use them that way, we use flat diapers, so the snaps are just unnecessary bits for us.",negative,negative,negative,both_correct,19,True
1562,8,safety for babies and children,"They don't seem to bother the baby, but the thought of her sitting on those snaps all day bothers me.",negative,negative,negative,both_correct,20,True
1562,9,product quality and performance,They don't leak.,positive,positive,positive,both_correct,3,True
1562,9,"durability, washability and longevity",They don't leak.,positive,positive,positive,both_correct,3,True
1562,10,product quality and performance,The gussets offer decent protection around the thighs.,positive,positive,positive,both_correct,8,False
1562,10,"comfort, softness and texture",The gussets offer decent protection around the thighs.,positive,positive,positive,both_correct,8,False
1562,11,"size, dimensions and fit",These easily fit my newborn at about 9 lbs.,positive,positive,positive,both_correct,9,False
1562,11,product quality and performance,These easily fit my newborn at about 9 lbs.,positive,positive,positive,both_correct,9,False
1563,0,product quality and performance,I use these for cloth diapers in an Ikea trash can with a lid.,negative,negative,negative,both_correct,14,False
1563,0,"price, cost and value for money",I use these for cloth diapers in an Ikea trash can with a lid.,negative,negative,negative,both_correct,14,False
1563,1,product quality and performance,It is a little difficult to get the lid of the trash can on because of the thickness of the liner.,negative,negative,negative,both_correct,21,False
1563,2,product quality and performance,"However, they work well.",positive,positive,positive,both_correct,4,True
1563,2,"durability, washability and longevity","However, they work well.",positive,positive,positive,both_correct,4,True
1563,3,"durability, washability and longevity",They keep everything contained and I just toss them into the washing machine when I wash diapers.,negative,negative,negative,both_correct,17,False
1563,3,"ease of use, assembly and convenience",They keep everything contained and I just toss them into the washing machine when I wash diapers.,negative,negative,negative,both_correct,17,False
1563,4,"design, appearance and looks",I can't figure out if I should use them inside out or not to have the part showing outside the can look a little better.,negative,negative,negative,both_correct,25,True
1572,0,safety for babies and children,My first baby carrier was a Bjorn.,positive,negative,positive,bert_fixes_baseline_error,7,False
1572,0,"ease of use, assembly and convenience",My first baby carrier was a Bjorn.,positive,negative,positive,bert_fixes_baseline_error,7,False
1572,1,product quality and performance,It was awful.,negative,negative,negative,both_correct,3,False
1572,2,product quality and performance,This one is a little better.,positive,positive,positive,both_correct,6,False
1572,3,safety for babies and children,It is primarily for smaller babies.,positive,negative,positive,bert_fixes_baseline_error,6,False
1572,3,"size, dimensions and fit",It is primarily for smaller babies.,positive,negative,positive,bert_fixes_baseline_error,6,False
1572,4,product quality and performance,"While this isn't my favorite carrier for a little baby, it definitely does work and is moderately comfortable.",positive,positive,positive,both_correct,18,True
1572,5,safety for babies and children,"Once baby goes over 15 lbs, you're going to want a different carrier.",negative,negative,negative,both_correct,13,False
1572,5,"size, dimensions and fit","Once baby goes over 15 lbs, you're going to want a different carrier.",negative,negative,negative,both_correct,13,False
1586,1,"design, appearance and looks","First, the bottles are really nice.",positive,positive,positive,both_correct,6,False
1586,1,product quality and performance,"First, the bottles are really nice.",positive,positive,positive,both_correct,6,False
1586,2,product quality and performance,They are glass with a silicone sleeve to help keep hem from breaking.,negative,negative,negative,both_correct,13,False
1586,2,"design, appearance and looks",They are glass with a silicone sleeve to help keep hem from breaking.,negative,negative,negative,both_correct,13,False
1586,3,"ease of use, assembly and convenience","The nipples are standard sized, so it is easy to swap to rubber if you prefer.",negative,positive,negative,bert_fixes_baseline_error,16,False
1586,5,"ease of use, assembly and convenience",It only has 2 sippy lids.,negative,negative,negative,both_correct,6,False
1586,5,safety for babies and children,It only has 2 sippy lids.,negative,negative,negative,both_correct,6,False
1586,6,"price, cost and value for money",For 6 bottles.,positive,negative,negative,both_wrong,3,False
